Name,Hash,Meter,BPM,Total stream,Stream density
Stamina RPG 8/[15] [170] Combat High,c81d0881e1b8cbe7f979ffe9f78bc00de3354719,15,170.0,113.0,0.8692307692307693
Stamina RPG 8/[15] [158] Come On Baby,0f4daeaeabd7ec9a5593491165e1909980dd5dd2,15,158.0,164.0,0.8961748633879781
Stamina RPG 8/[15] [165] Golden Rule (Hard),558ebea3c6a2ae319df61d5bcb559379409359cb,15,165.0,150.0,0.8620689655172413
Stamina RPG 8/[15] [185] Happy Rush,735d911a3923d5c88b838f4903e426372c9e21ad,15,185.0,112.0,0.7133757961783439
Stamina RPG 8/[15] [178] I Can't Fix You,3203270598aa4436cb7036ccaceb089f44845889,15,178.0,123.0,0.7151162790697675
Stamina RPG 8/[15] [174] Nervous,5bc6075f04c075e5f8dd1bd421a00778d6256269,15,174.0,161.0,0.7488372093023256
Stamina RPG 8/[15] [180] Palette,1e6a3d2d9d639668f4bc48e7269fff82c8af211a,15,180.0,110.0,0.7333333333333333
Stamina RPG 8/[15] [168] Paulina,60fdcd56bdeb3c64126c1f7fa1755a8a86e07605,15,168.0,134.0,0.9305555555555556
Stamina RPG 8/[15] [150] Plasma,c7f54300f4e3bc250534581a71839d74e784f95e,15,150.0,331.0,0.9403409090909091
Stamina RPG 8/[15] [190] POP/STARS,3fb2bed76cb3478d1d67847cd83773c6ade821b6,15,190.0,101.0,0.6392405063291139
Stamina RPG 8/[15] [192] Q,41a521338f51ca034afc4dd4f4c832ea90f9d324,15,192.0,78.0,0.7959183673469388
Stamina RPG 8/[15] [195] Radiator,9aa1d91c4724b6f475d249dec18ae74a5eea2614,15,194.869,80.0,0.5755395683453237
Stamina RPG 8/[15] [186] Sacred Ruin,3c251b60e92878124f70783558488a3d2d84ab08,15,186.0,61.0,0.6777777777777778
Stamina RPG 8/[15] [154] Synthesized [Part 4],486f24570505b62c0a2d414bb47e27b981bd0157,15,154.0,363.0,0.8344827586206897
Stamina RPG 8/[15] [162] TECHNO Style Essentials,ed998c76a61aaf57c2b43143b711f03816de63c0,15,162.0,166.0,0.9880952380952381
Stamina RPG 8/[15] [162] Weight of the World (Prelude Version),9e8a5dc6788260d178649ec905d564c15109c0d7,15,162.0,156.0,0.9069767441860465
Stamina RPG 8/[16] [180] 1up,f07ef6d3261962064da4c1159ba57c56860e1a28,16,180.0,200.0,0.8
Stamina RPG 8/[16] [185] chrono diver -fragment-,427f375d484ec89954ca2eee9b59b5db6fd635c8,16,185.0,196.0,0.8990825688073395
Stamina RPG 8/[16] [180] Crossing Field (Eurobeat Remix),6a023e57c6ad6ec80c59956e19e7d46574226392,16,180.0,184.0,0.7698744769874477
Stamina RPG 8/[16] [200] +DOOF+SENC+,9ec4dc2892a6fdcc3f67f0cb4c1df1092f6d55f3,16,200.0,108.0,0.7297297297297297
Stamina RPG 8/[16] [168] EUROBEAT HOLIC EX,8ec050c9848264bc634f999a31af6537b58ffa92,16,168.0,312.0,0.7090909090909091
Stamina RPG 8/[16] [174] Fight With Energy,57015bdf53502482833cde709146b7f7d1c8b57e,16,174.0,193.0,0.9146919431279621
Stamina RPG 8/[16] [190] Hibikase,5e6de65c44c74f793925a8e0e995d24f7748b112,16,190.0,124.0,0.9051094890510949
Stamina RPG 8/[16] [175] Infomorph,40ebd35b6a65b779597b01f012a62c1443de53c7,16,175.0,205.0,0.8266129032258065
Stamina RPG 8/[16] [170] Mr. Kill Myself,b9a9641fcb5f7c5fb4b84e7c11ddca75d4c8fdab,16,170.0,199.0,0.9299065420560748
Stamina RPG 8/[16] [174] Pack Of Wolves,b8e866046d5d3197877d475378363e0b57cae40c,16,173.988,158.0,0.7247706422018348
Stamina RPG 8/[16] [201] Paradisus-Paradoxum,8dda5547d99872f4b11db532563c21ab6fb255f5,16,201.0,123.0,0.6795580110497238
Stamina RPG 8/[16] [188] Pixel Princess,d980e61082cd5ca4da7a059659f577d871e4dca2,16,188.0,153.0,0.6769911504424779
Stamina RPG 8/[16] [160] Somersault,035189b1ee865d062b6fb20f3ba97ccea1ba8ce0,16,160.0,298.0,0.952076677316294
Stamina RPG 8/[16] [190] Stuck in the Middle,ebf03ddbee9d34d6672fb9cc8febd30c8fa90ec4,16,190.0,127.0,0.7987421383647799
Stamina RPG 8/[16] [200] Timeless Journey,1d4a6ae25653ef87fbabfc9c799b2bf73cc79c38,16,200.0,122.0,0.6892655367231638
Stamina RPG 8/[16] [160] V.L.S.I.,5d6a1a3d950bb53979f56c9727c0e50d51a0f027,16,160.0,271.0,0.9926739926739927
Stamina RPG 8/[16] [194] XROSS THE XOUL,2acaa22ceb30fbdb79bba2a8b1f95c1179fd010a,16,194.0,83.0,0.8736842105263158
Stamina RPG 8/[16] [194] Zadok,14f03c8f75e36f1cb122ba7453d92686704ace3a,16,194.0,131.0,0.7572254335260116
Stamina RPG 8/[17] [200] Acid Complex,b1727a9757d51a98b1024a9d42e77d16c7990d70,17,200.0,184.0,0.8177777777777778
Stamina RPG 8/[17] [202] Battle B2,f656e643288442c905980e5f054a057027032168,17,202.0,119.0,0.875
Stamina RPG 8/[17] [195] Cry Thunder,f55c6dbfccf7538c005aecbbed989ceb151430af,17,195.0,181.0,0.7605042016806722
Stamina RPG 8/[17] [186] Drone (HiTECH NINJA Remix),14ab7e49cf83fdf241692f0bdcdb0907522c70db,17,186.0,213.0,0.9508928571428571
Stamina RPG 8/[17] [190] fine night,8c1f2dafcd95b8b255249fbe73ea2f512b397c28,17,190.0,183.0,0.8798076923076923
Stamina RPG 8/[17] [205] Heart Hell Funky,3a66b27f9645db97ea3ff9613f53ccc415ec78c2,17,205.0,145.0,0.6682027649769585
Stamina RPG 8/[17] [200] Heart of the Storm,0a2543fb540a1d020ed47fb3d203ac35b2019368,17,200.0,193.0,0.8539823008849557
Stamina RPG 8/[17] [199] Kachoufuusetsu,5b49679d07f611ecc352ec42521bc0b7c1be0ba4,17,198.977,151.0,0.7905759162303665
Stamina RPG 8/[17] [185] Singularity,b583bb598965f66e0b6df27316f609d644c36f6b,17,185.0,232.0,0.9206349206349206
Stamina RPG 8/[17] [190] Strawberry Flavored Pimple Pus,3a0eb9cd5d4aa5de727ca1d404a9db9b037ddf2a,17,190.0,237.0,0.8977272727272727
Stamina RPG 8/[17] [175] Strikes Back,7f4f22ae151f46e3fb1ffcd6ca0b239236be0329,17,175.0,289.0,0.9897260273972602
Stamina RPG 8/[17] [180] Terra Funda,14ec41999f56f70b8a8c3e3d0bd5d7de4328a191,17,180.0,321.0,0.9553571428571429
Stamina RPG 8/[17] [175] The Angels,c93c8b776956d7c804dc4d0d6791febf91121bb1,17,175.0,292.0,0.9864864864864865
Stamina RPG 8/[17] [180] The Black Widow of La Porte,8ec29e455bf28fe03be3bf6d1277ae9b0ef25861,17,180.0,266.0,0.8866666666666667
Stamina RPG 8/[17] [170] The First Circle - Limbo,ae0f80b9237fa11c80aebdee79212a0d7dd4f3b9,17,170.0,600.0,0.9375
Stamina RPG 8/[18] [190] Bang bang,d3bce947d38fef63cc0c39a6a6aadb231f141051,18,190.0,269.0,0.9212328767123288
Stamina RPG 8/[18] [195] Desert of Despair,40cf607fb03df8d64d18b8d89c9a591bbab9be05,18,195.0,190.0,0.9595959595959596
Stamina RPG 8/[18] [195] Drift,eeeecb0c340f020177627bb914658156c6f09acf,18,195.0,248.0,0.7948717948717948
Stamina RPG 8/[18] [200] Fury of the Storm,f8f5ec24fd75f831d71e5a8facefd603a99b0126,18,200.0,260.0,0.7951070336391437
Stamina RPG 8/[18] [188] Ganbatte,82f48a2f99c188f21287e79af63bcf80cd8d179f,18,188.0,323.0,0.9281609195402298
Stamina RPG 8/[18] [187] goretrance 3 2020 Rebuild,ad21eebc3c913ac4b347d77b2f4c9a756a9ec2f8,18,187.0,456.0,0.8786127167630058
Stamina RPG 8/[18] [197] It Can't Be That Hard to Find a Name,99e416c9cfc0d78900da05781278c01e48691dc6,18,197.0,293.0,0.8932926829268293
Stamina RPG 8/[18] [204] Space Maniacs,276ab070a855026fa985f9246255450edd7bb3ac,18,204.0,218.0,0.7364864864864865
Stamina RPG 8/[18] [200] SpeedBall Switch,ac509dd99151960012251b6cad861aa05c2f2882,18,200.0,247.0,0.8790035587188612
Stamina RPG 8/[18] [180] The Second Circle - Lust,45fcb395c33b073c9961c261e5746c9ca2a99989,18,180.0,610.0,0.9384615384615385
Stamina RPG 8/[18] [200] Unwritten,a8732091478517f410e6cb37175d6329f74309aa,18,200.0,213.0,0.9181034482758621
Stamina RPG 8/[19] [195] Firmament (Edit),e052f23dcc7c239d7e99c4b44792f559d19886b1,19,195.0,388.0,1.0
Stamina RPG 8/[19] [208] Ivaltek,1e502df4cbcb298b3ba4a7547faa536db4134989,19,208.1,252.0,0.8600682593856656
Stamina RPG 8/[19] [203] Solar Storm,525c119b825ce9c86b220ca64d8c8b50b47e0709,19,202.135,338.0,0.9388888888888889
Stamina RPG 8/[19] [208] The Question Of The Ages,f9d81fa18898851ccb99eceadd42aa9e7c603793,19,208.0,239.0,0.8298611111111112
Stamina RPG 8/[19] [190] The Third Circle - Gluttony,8967ef6879c22923f39a1385e19d3b7112bccce4,19,190.0,562.0,0.9525423728813559
Stamina RPG 8/[20] [206] Sujetjas Tanjec,b2bc17c57c31381889ed7a992f6fad302bbb4dba,20,206.0,485.0,0.9273422562141491
Stamina RPG 8/[20] [200] The Fourth Circle - Greed,c23893979cf81076e3eb877836fdfc8be524a344,20,200.0,622.0,0.9133627019089574
Stamina RPG 8 - SN/[12] [120] Adventure,2dc2b7e02db27d158c80d570e04ee35fda12df7f,12,117.63,281.0,0.6017130620985011
Stamina RPG 8 - SN/[13] [130] Subag 130,c63c0e747d6ddf76bed41e7f7e01176611e4367c,13,130.0,413.0,0.6534810126582279
Stamina RPG 8 - SN/[13] [140] Wubversary Decade Fusion Blend,4360c12df03df11bdb67c842fe1bd4fffc37c6ed,13,135.428,450.0,0.6607929515418502
Stamina RPG 8 - SN/[16] [155] Enter the Digiverse,f07a12a03016eda088c7df5498a52e87e54fe0bf,16,155.0,796.0,0.819773429454171
Stamina RPG 8 - SN/[16] [165] Ridge Racers 2 Special Megamix,318bc95b0a019eb19dcdeb0b757317e223efe263,16,150.285,1050.0,0.8543531326281529
Stamina RPG 8 - SN/[17] [170] TOHO EURO FLASH Non-Stop Megamix,4772fca96a6c3b870502cb581cfce29ccb4cb9f8,17,170.0,926.0,0.8327338129496403
Stamina RPG 8 - SN/[18] [187] Melodiam Insomnia,39aa33cf48e93d37536d62de00e21be89d1eff73,18,187.0,607.0,0.7001153402537486
Stamina RPG 8 - SN/[19] [190] Observation of the Supernatural,866582e41d660d30cbf7547a11d1834f0943e0cb,19,190.0,810.0,0.797244094488189
Stamina RPG 8 - SN/[20] [200] High Gain Street,029567f20bfd4bd1683d950f2f8592883aea06cb,20,200.0,1104.0,0.8005801305293692
Stamina RPG 8 - SN/[21] [212] The Mixtape Album,cd20ced37202eeaa1237009746caa3a2328fede0,21,212.0,832.0,0.7178602243313201
Stamina RPG 8 - SN/[22] [221] Carpenter Brut - Trilogy,8eb1274cbe0f9f48b4545a87346eeef6a9ee6966,22,220.5,1066.5,0.760427807486631
Stamina RPG 8 - SN/[22] [230] Lifestyles of the Digital,84c0c950c5371f35040df39a321be42360fc6d06,22,230.0,780.0,0.6951871657754011
Stamina RPG 8 - SN/[25] [240] The End of the Universe (Hard),aa18029fa79453377619f5a063bf0ae482a984ac,25,240.0,1965.0,0.7696827262044653
Stamina RPG 8 - SN/[26] [250] katagiri forever,7adc79bf083e26221aaad0c5fe9df7c295574c25,26,250.0,1556.0,0.8058001035732781
Stamina RPG 8 - SN/[27] [260] Chinatown K-Pop Medley (Hard),9049f98baa8f7ca5bf2f7c2d72cdc910f89503b8,27,260.0,1102.0,0.8670338316286389
Stamina RPG 8 - SN/[28] [270] Arc Stream Works - Full Meter,3a6fb5c4591e9770f4b46bfd593cd1afb7e3e8ae,28,270.0,1469.0,0.8280721533258174
Stamina RPG 8 - SN/[28] [280] In The Streamz (Hard),6eb14b1b4ae14dd44d08d664eb55e0fbbacbe1a5,28,280.001,543.0,0.7463917525773196
Stamina RPG 8 - FE/[16] [210] Possessed By The Blood Moon,58bcda638109ce9506cf692cea1de22ae4d969ec,16,210.0,101.0,0.5674157303370787
Stamina RPG 8 - FE/[17] [214] Burning Throb,bf569028fce4bdf89d8c26567032d6bb2e146be4,17,214.0,68.0,0.7472527472527473
Stamina RPG 8 - FE/[17] [210] Victims of Contingency,c34386840473bfd79eaf60666670da7674f6cefc,17,210.0,128.0,0.8152866242038217
Stamina RPG 8 - FE/[18] [214] Ah Shwe Bah,60cb56ebbb99fca51240b39e5d8bd9d4b4bafeb1,18,213.986,156.0,0.7428571428571429
Stamina RPG 8 - FE/[18] [220] Bangarang,9a4dca34b266d6994fe3bfc06dcb19d15479f445,18,220.0,110.0,0.6875
Stamina RPG 8 - FE/[18] [222] Dies irae,cb9fe43c6af3d2f3a69448a11513ad52c5959091,18,222.0,134.0,0.783625730994152
Stamina RPG 8 - FE/[18] [220] Don't call my Name,bd963ff67b71609d23e0720024164aa1ca7ca45e,18,220.0,100.0,0.7352941176470589
Stamina RPG 8 - FE/[18] [210] Endless Possibility,4b8aeada72675d43174c6e0e982c44dd2e670ada,18,210.0,160.0,0.8080808080808081
Stamina RPG 8 - FE/[18] [210] Gone Without,875f705370bb4ead0a9d7de79fd3a1594bc29b5f,18,210.0,158.0,0.8061224489795918
Stamina RPG 8 - FE/[18] [214] Shiroki Yume wa Madara Ni,ebca726aeda00e641a421182c9ed2ea60d6db443,18,214.0,186.0,0.8532110091743119
Stamina RPG 8 - FE/[19] [225] Antipyretic (Medium),6a5da14175996e19905cc8641b5aad7e674f8acd,19,225.0,114.0,1.0
Stamina RPG 8 - FE/[19] [214] Aurora,42263960e6d668af7641632128a6e06cbac8f87b,19,214.0,216.0,0.7941176470588235
Stamina RPG 8 - FE/[19] [220] Break the Silence,3b357334f60ede57f363b8397e96f21d49bcf135,19,220.0,155.0,0.7345971563981043
"Stamina RPG 8 - FE/[19] [229] Dance, Dance",5963a394898da54cf4d429717c9831c1a7f7f468,19,229.0,117.0,0.8297872340425532
Stamina RPG 8 - FE/[19] [210] DRIVE US CRAZY (Easy),b2c5e9a4606238af33e363221c153f374c22b6ba,19,210.0,199.0,1.0
Stamina RPG 8 - FE/[19] [210] Hell's Bells (Kopophobia Remix),5d398cc5a22ecb5f03453bcf68e0cc168e5d56fb,19,210.0,259.0,0.8327974276527331
Stamina RPG 8 - FE/[19] [220] Into the Everblack,aa7025b74ce46c9758e6105b6acd85a57eba6fea,19,220.0,172.0,0.7196652719665272
Stamina RPG 8 - FE/[19] [230] Respect for the Dead Man,c6f8dbcf18247d50bb35149566cc4f512ba69e43,19,230.0,75.0,0.9375
Stamina RPG 8 - FE/[19] [236] Unleashed World,aa66fa1cf360396925019b469f71c5d8eb0053ce,19,236.0,69.0,0.6571428571428571
Stamina RPG 8 - FE/[20] [240] +REVERSE,4930bf14174b022f286aea3516b875e2167813c1,20,240.0,96.0,0.6956521739130435
Stamina RPG 8 - FE/[20] [230] Chocolate Groove,e97f59fa685d719d0e5627b8b38de70963248850,20,230.0,159.0,0.7535545023696683
Stamina RPG 8 - FE/[20] [226] Gekidou,35f9cb17f8d02c0439e2e9c15da5b4364b392bca,20,226.0,207.0,0.8214285714285714
Stamina RPG 8 - FE/[20] [230] GHOST VS GHOUL Mashup,331898d481feb521f4200b0ffc36e2cc78fda23e,20,230.0,180.0,0.7171314741035857
Stamina RPG 8 - FE/[20] [225] Gotterdammerung,73884b6d7c5e05b348831824f890fa6d77ac2786,20,225.0,425.0,0.6910569105691057
Stamina RPG 8 - FE/[20] [231] loli fantasy,1a67c50005e1f3ebaab11266ad8f7055221e4392,20,231.0,152.0,0.9440993788819876
Stamina RPG 8 - FE/[20] [216] Party Time,7a238a212bd53b6e5cedd674c2cb9bd1452de71c,20,216.0,224.0,1.0
Stamina RPG 8 - FE/[20] [218] Plateau,aca48fe1d963102e3578c52463257f6e36a6fec2,20,218.0,243.0,0.823728813559322
Stamina RPG 8 - FE/[20] [240] Sour Candy,639e1874cec1aef8ea945a9eebe2a9e95f2d87ab,20,240.0,100.0,0.7194244604316546
Stamina RPG 8 - FE/[20] [218] Vault (Medium),af47e34ec4bb30908319120c2b51b30f435e13de,20,217.5,230.0,0.8288288288288288
Stamina RPG 8 - FE/[21] [250] After LIKE,f6fc24be43d7e6b223669f5fd9fd1b2277bf5b9a,21,250.0,132.0,0.75
Stamina RPG 8 - FE/[21] [248] Amidst,daa9fba9d83fdfaa11a20d265dafd5616fc2db97,21,247.518,73.5,0.875
Stamina RPG 8 - FE/[21] [225] Dark Sun,0bff3e739ef9488eda121ae521c5bb326bf49c17,21,225.0,261.0,0.8419354838709677
Stamina RPG 8 - FE/[21] [240] Feeling This,c6e97cd7da360d56ca09551b0c995d04ed4dfe13,21,240.0,168.0,0.7
Stamina RPG 8 - FE/[21] [230] FINAL BLENDERMAN APPEARED,1f2599c603f27dbc1802076f892b8539287fe404,21,230.0,191.0,0.9052132701421801
Stamina RPG 8 - FE/[21] [260] Flaklypa,eff477366237afb7ec317a54f675cec99d390515,21,260.0,78.0,0.4431818181818182
Stamina RPG 8 - FE/[21] [240] Holy Orders III (Be Just or Be Dead),88c55e5507bc2c7c194a4310d7600526e0a20833,21,240.0,173.0,0.8277511961722488
Stamina RPG 8 - FE/[21] [226] Intra Venus,f8bf768a588e2006cfa5104971d64c1a7453e8ed,21,226.0,297.0,0.853448275862069
Stamina RPG 8 - FE/[21] [215] Midnight Prelude,fdf0ae7f4ca830931433e710e5ada501da39e580,21,215.0,651.0,0.84
Stamina RPG 8 - FE/[21] [224] Schranz U N Core,cf018b974ff3c2598f036162ac452fc9316ea059,21,224.0,296.0,0.9736842105263158
Stamina RPG 8 - FE/[21] [210] The Fifth Circle - Wrath,da5900289ff2c40428f1decad1826d55336d3fc4,21,210.0,594.0,0.9443561208267091
Stamina RPG 8 - FE/[21] [236] Turn Around,92165e4d01cc0d9dd7deb44c233abbd16ceec6e7,21,236.0,170.0,0.9659090909090909
Stamina RPG 8 - FE/[21] [255] Wanderflux,1b4fde39c08d3c9501c2bf29684eb98bc065da46,21,255.0,89.0,0.5144508670520231
Stamina RPG 8 - FE/[21] [230] Yoru ni Kakeru,91b8b46e77cd54c0c2b9cb184b10ddfe64b1952e,21,230.0,188.0,0.8785046728971962
Stamina RPG 8 - FE/[22] [234] Don't Say Lazy Jazz Remix,a8be71b5b1e8185916006975ae6447e913366f3d,22,234.0,222.0,0.9910714285714286
Stamina RPG 8 - FE/[22] [235] Esoteric,47cdc2f4ff2b9e9109e0d0c69ae8aa87a52663f8,22,235.0,272.0,0.8395061728395061
Stamina RPG 8 - FE/[22] [225] For Creatures Such As We,e3cf1749b5fddc991351986ad7411efda6d99441,22,225.0,410.0,0.9382151029748284
Stamina RPG 8 - FE/[22] [230] goretrance x (Side A),5e142b65d15cb6047783621de4c54dc2eaffa315,22,230.0,438.0,0.9733333333333334
Stamina RPG 8 - FE/[22] [244] Harmony of Chaos,24e6d25aa2f14c9589a6ab2e6f20316069280dce,22,244.0,217.0,0.8007380073800738
Stamina RPG 8 - FE/[22] [252] Hysteric Night Girl,6951e525099b30d5653bdbf6e8ed5f0e41300edc,22,252.0,197.0,0.6632996632996633
Stamina RPG 8 - FE/[22] [240] Ka$cade,266670e232e9884a9fb888645a56899c30c07858,22,240.0,232.5,0.7560975609756098
Stamina RPG 8 - FE/[22] [256] Mare Nectaris,fc6fbd4627a7345fe45ee01d26e804b0c738f21c,22,256.0,143.0,0.6412556053811659
Stamina RPG 8 - FE/[22] [255] Mechanical Love,f89923023e92703eb8de31017da5295ba281392c,22,255.0,141.0,0.6482758620689655
Stamina RPG 8 - FE/[22] [260] Sendan Life (Restep),944e053d6f5d58c3a8829449ce24419dd8d56efe,22,260.0,96.0,0.5454545454545454
Stamina RPG 8 - FE/[22] [248] Supernova,4566b2337ae3ae9db70ddf74a49fd8841e636e60,22,248.0,162.0,0.8481675392670157
Stamina RPG 8 - FE/[22] [223] The Sixth Circle - Heresy,cac8dcd54c8d3f4df67d9ef27dc2353273a00736,22,223.0,538.0,0.9228130360205832
Stamina RPG 8 - FE/[23] [242] Alice in Underground,38e4abcf62fdca6febea15beedd3f2670978979d,23,242.0,334.0,0.8608247422680413
Stamina RPG 8 - FE/[23] [260] Amen-kun,f585654a97bc7c97c86c9cb3638ba6434b25531c,23,260.0,107.0,0.8359375
Stamina RPG 8 - FE/[23] [276] Dram Refresh (Dma 0) (Hard),879bef8ea695242b5112d35584c6a667347f0f3a,23,276.0,41.0,0.8367346938775511
Stamina RPG 8 - FE/[23] [249] HOWLING,8a5d1dd4e6629e3ecf178fcd76d60b12831b5fa8,23,248.995,174.0,0.7631578947368421
Stamina RPG 8 - FE/[23] [252] Panorama,71e0fb9f249d4360b2300f13b2e84674a04190f0,23,252.0,198.0,0.9041095890410958
Stamina RPG 8 - FE/[23] [264] satoko torture techniques,b120054e6af01c82acf952a09cf5a144d0f40070,23,264.0,72.0,0.9473684210526315
Stamina RPG 8 - FE/[23] [233] The Seventh Circle - Violence,ae10f2a5fbf2751884ff1f6851a964aa59b7d1ab,23,233.0,547.0,0.9056291390728477
Stamina RPG 8 - FE/[23] [255] The Star of Collapse,e9b8aea3e6c01bca12bff391f954c82b9e97ff3e,23,255.0,175.0,0.8454106280193237
Stamina RPG 8 - FE/[24] [260] Blinded by Fear,dee21acec78864f455def26360d3750de891e124,24,260.0,151.0,0.9869281045751634
Stamina RPG 8 - FE/[24] [280] Dogu Ditty,fde19d5ba0d428a5084921f61233b62c0d69feda,24,280.0,81.0,0.81
Stamina RPG 8 - FE/[24] [270] Drrrrrrr!,6039bcf609be327b60c528593fa630ca73769371,24,270.0,106.5,0.7171717171717171
Stamina RPG 8 - FE/[24] [276] Flicker (Hard),7c681cd436004c7c104e67f29c082cf029a7185a,24,276.0,133.5,0.5933333333333334
Stamina RPG 8 - FE/[24] [256] Heart Beat,080a168a19eb18e1669700b559e13ec851da0710,24,256.0,209.0,0.9812206572769953
Stamina RPG 8 - FE/[24] [261] Tarantula (Hard),7ed1861c84a1f4985cd67197172bae26386c192a,24,261.0,196.5,0.8291139240506329
Stamina RPG 8 - FE/[24] [240] The Eighth Circle - Fraud,298523f01f413af7fa5431668f1eaada458eea08,24,240.0,571.0,0.9406919275123559
Stamina RPG 8 - FE/[24] [255] To Make the End of Battle,e63c5151d2a7f7277c6c7fd85d8bcc3a28ee406a,24,255.04,206.0,0.958139534883721
Stamina RPG 8 - FE/[25] [288] Omori Friends Boss Theme,3b5e4707adb39de4aedd70ec5b0e9b1f02d2fbf8,25,288.0,115.0,0.6571428571428571
Stamina RPG 8 - FE/[25] [293] Rolling Girl,e729ef7aff5b0c1913f80cab94ed61a130c01478,25,292.5,81.0,0.6206896551724138
Stamina RPG 8 - FE/[25] [261] Slam (Hard),4d8c571b94e7c9b718a0ee0a9401f351297b0672,25,261.0,270.0,0.972972972972973
Stamina RPG 8 - FE/[25] [270] Sweetness,7d7fdd681bd9f0d5b2438e45fc08c8a854c6349f,25,270.345,188.0,0.831858407079646
Stamina RPG 8 - FE/[25] [250] The Ninth Circle - Treachery,77abf5bb316e479fc429ab9a19edee84b9eff661,25,249.997,587.0,0.942215088282504
Stamina RPG 8 - FE/[25] [262] The Spider's Thread (Do you know),acc6f227acab3d2c0e4024588ab84d5eee33c051,25,262.0,261.0,0.9125874125874126
Stamina RPG 8 - FE/[25] [278] Veladonna,69ce6c9dad369e72812bab3aa66ad3c6f026905b,25,278.0,219.0,0.5983606557377049
Stamina RPG 8 - FE/[25] [280] You Can't Run,f9a2d90ed576f8b286533a7ab933008c16514ee4,25,280.0,112.0,0.7
Stamina RPG 8 - FE/[26] [300] Conundrum,f3f241b1adaad1e16984a4e453813f4414ddf4ca,26,300.0,118.0,0.6483516483516484
Stamina RPG 8 - FE/[26] [275] DAWN -THE NEXT ENDEAVOUR-,5cf27d7dbd2691dd47de5e8f71dce96bf8e2c24b,26,274.5,255.0,0.8173076923076923
Stamina RPG 8 - FE/[26] [282] Dokudenpa,97b00e44e9ff08df5d8ed3ef43a4fd65a5473eac,26,282.21,211.5,0.8057142857142857
Stamina RPG 8 - FE/[26] [280] EternuS,03f7b8e54cd18d28675a3aedbb5250b23c42bd05,26,280.0,208.0,0.859504132231405
Stamina RPG 8 - FE/[26] [291] No Other Choice,92f4c3c23d6c737e8e86534966b7c0e351760a55,26,291.0,84.0,1.0
Stamina RPG 8 - FE/[26] [290] The Door to Adventure,837e5456ffafd8b23c580f25c9b1e70ba154ed88,26,289.5,99.0,0.9428571428571428
Stamina RPG 8 - FE/[26] [274] The Lily of Steel (Restep),c8bbde949f06d5057a73d36cfde96e0f1884ad14,26,274.0,241.0,0.8669064748201439
Stamina RPG 8 - FE/[26] [261] Toxic Shock (Hard),d20e5997c084aaca10ca716bd541123adcd583d0,26,261.0,480.0,0.9552238805970149
Stamina RPG 8 - FE/[27] [287] For(n)tarv,8ec1cb35e318059b121cb282f2c535e35c6adf7f,27,286.5,201.0,0.881578947368421
Stamina RPG 8 - FE/[27] [294] General Nikarsa,11b2f0840324f8504d5cd17712f75126f5e3d7c0,27,294.0,184.0,0.9387755102040817
Stamina RPG 8 - FE/[27] [292] Good Luck My Way,50bf6d08e03d09a41361977db80a7c7f0232e13b,27,292.0,262.0,0.8451612903225807
Stamina RPG 8 - FE/[27] [300] Great Devil of the Sixth Heaven,e84e2a3112730766400e021627b7660e49daa815,27,300.0,134.0,0.9640287769784173
Stamina RPG 8 - FE/[27] [300] Heaven's Fall,30484196736b5e9016f3d392735f1a9278c1e618,27,300.0,207.0,0.7885714285714286
Stamina RPG 8 - FE/[27] [270] I am... (Ramon Zenker Dub mix) ,cc98baccf9702888f75bcb571339568eef847cc9,27,270.0,488.0,0.9384615384615385
Stamina RPG 8 - FE/[27] [280] Requiem,83a23c267399d452b35f6b81b467b85f31db5465,27,280.0,180.0,1.0
Stamina RPG 8 - FE/[27] [311] Roar,ffc791db7414d002a9580adaeb5ebd8b53c67275,27,310.5,97.5,0.5909090909090909
Stamina RPG 8 - FE/[28] [316] Aggressor (Medium),e269c8fa8730808af4fec4f9483d6ccc5c28d01c,28,316.0,149.0,0.7028301886792453
Stamina RPG 8 - FE/[28] [310] B4U,6a74dd0668fe6107ca0335f48aab3ed436f4cf1a,28,310.17,111.0,0.9910714285714286
Stamina RPG 8 - FE/[28] [280] dreamenddischarger (Hard),87ffb1ed47b2eaaad2e51cec70727d9be8b4e1ce,28,280.0,577.0,0.9173290937996821
Stamina RPG 8 - FE/[28] [307] Lady Maria of the Astral Clocktower,8558f098efe2b2e6c56e4c39825d7cecc55018b5,28,306.666,230.0,0.8487084870848709
Stamina RPG 8 - FE/[28] [296] Night Walker,678e0ecb115db5c5e28f262e0d06f62a627790ff,28,296.0,280.0,0.8641975308641975
Stamina RPG 8 - FE/[28] [293] Pacific Girls,cb8734c87d123239dd59f2489100dc34fdd5f9e2,28,292.5,313.5,0.8708333333333333
Stamina RPG 8 - FE/[28] [300] With Our Own Hands!!,d9e54526e9fc6a48405e2c3ff15acc2d1b016a36,28,300.0,132.0,1.0
Stamina RPG 8 - FE/[29] [294] eScape (Restep),31bfcd74f73f637a12551d7e3209fd4b03ed52bc,29,294.0,324.0,0.9700598802395209
Stamina RPG 8 - FE/[29] [300] Offer Your Light,fbe3938db54e22c028e746af0bcbcb5e52e0da49,29,300.0,262.5,0.9776536312849162
Stamina RPG 8 - FE/[29] [315] Unexpected Emergency (Evolution) (Restep),304868673ee3a1aee6603c727bee828c36d035f9,29,315.0,234.0,0.9285714285714286
